poi_type_id,amenity_id,lat,lon,name,amenity,category,geometry,index_right,ID_UC_G0,GC_CNT_GAD_2025,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_UCA_KM2_2025,UC_NM_CTR,x_proj,y_proj,node_ids,cluster
22.0,N12312274451,51.4271472,5.4890767,"Pand P,",cafe,food_choices,POINT (673036.8863343534 5700266.361453031),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673036.8863343534,5700266.361453031,3270224061,20
22.0,N12312274451,51.4271472,5.4890767,"Pand P,",restaurant,food_choices,POINT (673036.8863343534 5700266.361453031),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673036.8863343534,5700266.361453031,3270224061,20
63.0,N12376258850,51.4395547,5.516416,"Eindhoven, Molijnstraat",stop_position,mobility,POINT (674889.7985239028 5701710.867867934),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674889.7985239028,5701710.867867934,42628923,17
23.0,N12401135702,51.4284202,5.4865028,"Sushi2go,",fast_food,food_choices,POINT (672853.1721306718 5700401.827512211),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672853.1721306718,5700401.827512211,2697798031,20
22.0,N12408207505,51.4405765,5.4763362,"The Happiness Café,",cafe,food_choices,POINT (672100.8170864852 5701729.532044196),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672100.8170864852,5701729.532044196,684796273,1
22.0,N12408207505,51.4405765,5.4763362,"The Happiness Café,",restaurant,food_choices,POINT (672100.8170864852 5701729.532044196),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672100.8170864852,5701729.532044196,684796273,1
8.0,N12552547138,51.4628246,5.4643486,"Huisartsenpraktijk Georgis,",doctors,health_wellbeing,POINT (671184.5513944404 5704175.185055431),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671184.5513944404,5704175.185055431,2844060768,3
70.0,N12438452084,51.4396335,5.4778842,"Backwerk,",bakery,food_choices,POINT (672211.9333477714 5701628.319610086),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672211.9333477714,5701628.319610086,42628429,1
22.0,N12663473469,51.4417226,5.5032655,"Merhaba!,",cafe,food_choices,POINT (673967.7339468363 5701920.59197292),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673967.7339468363,5701920.59197292,5229124071,0
22.0,N12663473469,51.4417226,5.5032655,"Merhaba!,",restaurant,food_choices,POINT (673967.7339468363 5701920.59197292),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673967.7339468363,5701920.59197292,5229124071,0
22.0,N12688529583,51.4201602,5.4920227,"Odin Foodcafé,",cafe,food_choices,POINT (673268.0916904958 5699496.450573665),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673268.0916904958,5699496.450573665,42580714,12
22.0,N12688529583,51.4201602,5.4920227,"Odin Foodcafé,",restaurant,food_choices,POINT (673268.0916904958 5699496.450573665),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673268.0916904958,5699496.450573665,42580714,12
84.0,N12688608926,51.4412633,5.5027065,"Albert Heijn,",supermarket,food_choices,POINT (673930.6364755159 5701868.195288176),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673930.6364755159,5701868.195288176,4752238227,0
16.0,N12692655092,51.4279623,5.5068027,"Praathuis,",community_centre,community_space,POINT (674265.8952450117 5700399.014321043),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674265.8952450117,5700399.014321043,11918224485,9
71.0,N12702402063,51.4480654,5.4542965,"Slagerij Reinders,",butcher,food_choices,POINT (670541.3977236411 5702510.658215658),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670541.3977236411,5702510.658215658,11269750162,10
29.0,N12702402065,51.4478847,5.4540466,"Str'eat,",bar,nightlife,POINT (670524.7087286958 5702489.9842949975),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670524.7087286958,5702489.9842949975,11269750168,10
22.0,N12702402066,51.4479674,5.4539854,"10 grams,",cafe,food_choices,POINT (670520.1485062733 5702499.037166233),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670520.1485062733,5702499.037166233,11269814969,10
22.0,N12702402066,51.4479674,5.4539854,"10 grams,",restaurant,food_choices,POINT (670520.1485062733 5702499.037166233),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670520.1485062733,5702499.037166233,11269814969,10
23.0,N12702442447,51.4479455,5.4540482,"Loaded,",fast_food,food_choices,POINT (670524.5933112897 5702496.748349996),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670524.5933112897,5702496.748349996,11269750168,10
22.0,N12702442448,51.447989,5.4539216,"Memories of Damascus,",cafe,food_choices,POINT (670515.6353457831 5702501.290300865),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670515.6353457831,5702501.290300865,11269814969,10
22.0,N12702442448,51.447989,5.4539216,"Memories of Damascus,",restaurant,food_choices,POINT (670515.6353457831 5702501.290300865),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670515.6353457831,5702501.290300865,11269814969,10
22.0,N12702442449,51.4480133,5.4538543,"Mex Rico,",cafe,food_choices,POINT (670510.8689569351 5702503.835501834),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670510.8689569351,5702503.835501834,11269814969,10
22.0,N12702442449,51.4480133,5.4538543,"Mex Rico,",restaurant,food_choices,POINT (670510.8689569351 5702503.835501834),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670510.8689569351,5702503.835501834,11269814969,10
22.0,N12702442450,51.4480321,5.4538024,"Bukka 9,",cafe,food_choices,POINT (670507.1930204921 5702505.805021494),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670507.1930204921,5702505.805021494,11269814969,10
22.0,N12702442450,51.4480321,5.4538024,"Bukka 9,",restaurant,food_choices,POINT (670507.1930204921 5702505.805021494),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670507.1930204921,5702505.805021494,11269814969,10
22.0,N12710225101,51.4225614,5.4586453,"Mizumi Sushi,",cafe,food_choices,POINT (670938.7473620502 5699685.021989867),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670938.7473620502,5699685.021989867,11817226153,25
22.0,N12710225101,51.4225614,5.4586453,"Mizumi Sushi,",restaurant,food_choices,POINT (670938.7473620502 5699685.021989867),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670938.7473620502,5699685.021989867,11817226153,25
29.0,N12741610006,51.426768,5.4929965,"Warszawa,",bar,nightlife,POINT (673310.7819830617 5700233.465767019),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673310.7819830617,5700233.465767019,12534707824,20
16.0,N12774705040,51.4200914,5.5049942,"Seniorensteunpunt,",community_centre,community_space,POINT (674170.122863514 5699519.56124627),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674170.122863514,5699519.56124627,1266468189,28
0.0,W21808836,51.447833,5.5085214,"Lorentz Casimir Lyceum,",school,education,POINT (674309.6714226115 5702612.497009053),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674309.6714226115,5702612.497009053,12772595375,49
56.0,W4243042,51.4327616,5.4790812,"Anne Frankplantsoen,",park,active_living,POINT (672320.9793213755 5700867.055428304),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672320.9793213755,5700867.055428304,268515849,46
56.0,W6313760,51.430217,5.4790552,"Lex en Edo Hornemannplantsoen,",park,active_living,POINT (672328.749704074 5700584.062975006),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672328.749704074,5700584.062975006,2612950234,46
56.0,W6313936,51.4801934,5.4722914,"Henri Dunantpark,",park,active_living,POINT (671670.9860509532 5706125.017227027),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671670.9860509532,5706125.017227027,516453732,33
59.0,W22917561,51.4513651,5.487317,"Studentensportcentrum Eindhoven,",sports_centre,active_living,POINT (672823.1060930131 5702954.966905395),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672823.1060930131,5702954.966905395,42665088,31
0.0,W41974094,51.4831813,5.48739,"Stedelijk College Eindhoven,",school,education,POINT (672707.964038142 5706492.760266886),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672707.964038142,5706492.760266886,10114540788,4
0.0,W44744051,51.4813672,5.4840059,"Antoon van Dijkschool,",school,education,POINT (672479.87389547 5706283.071402976),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672479.87389547,5706283.071402976,8871111580,4
0.0,W44744706,51.4840679,5.5020978,"De Handreiking,",school,education,POINT (673725.6612315826 5706626.148451035),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673725.6612315826,5706626.148451035,6776756463,4
0.0,W44745904,51.4762543,5.491484,"De Bijenkorf,",school,education,POINT (673018.4048039215 5705732.219487017),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673018.4048039215,5705732.219487017,2686756664,4
49.0,W44745972,51.4702256,5.495922,"Jacobuskerk,",place_of_worship,community_space,POINT (673349.4121204267 5705072.392213382),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673349.4121204267,5705072.392213382,267247704,23
0.0,W44746008,51.4718335,5.4947671,"Tweelingen,",school,education,POINT (673263.1185169031 5705248.439209887),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673263.1185169031,5705248.439209887,6294577987,23
49.0,W44748200,51.4670189,5.4897103,"Johanneskerk,",place_of_worship,community_space,POINT (672930.1789985095 5704701.150665608),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672930.1789985095,5704701.150665608,12713945692,23
64.0,W47072665,51.4433333,5.4808969,"Spoor 6,",platform,mobility,POINT (672407.3480052222 5702046.785224896),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672407.3480052222,5702046.785224896,1028077408,1
64.0,W47072666,51.4429586,5.4809638,"Spoor 1,",platform,mobility,POINT (672413.408122002 5702005.280187981),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672413.408122002,5702005.280187981,227051390,1
64.0,W47072667,51.443208,5.4814092,"Spoor 3,",platform,mobility,POINT (672443.4169376657 5702034.059430544),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672443.4169376657,5702034.059430544,227051390,1
56.0,W71308462,51.4255632,5.4504071,"Severijnpark,",park,active_living,POINT (670354.8929537988 5699999.598693876),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670354.8929537988,5699999.598693876,42595751,25
64.0,W88726703,51.4511534,5.4561914,"Spoor 1,",platform,mobility,POINT (670661.5321467353 5702858.426418694),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670661.5321467353,5702858.426418694,2953746943,10
64.0,W88726719,51.4511592,5.4556826,"Spoor 4,",platform,mobility,POINT (670626.1628086505 5702857.885625353),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670626.1628086505,5702857.885625353,2953746943,10
64.0,W88726755,51.4512174,5.4558227,"Spoor 3,",platform,mobility,POINT (670635.6788732008 5702864.683323138),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670635.6788732008,5702864.683323138,2953746943,10
64.0,W89280761,51.4429996,5.4809411,"Spoor 2,",platform,mobility,POINT (672411.6763570237 5702009.785496685),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672411.6763570237,5702009.785496685,227051390,1
64.0,W90240898,51.4432567,5.4813837,"Spoor 4,",platform,mobility,POINT (672441.4615833766 5702039.414292068),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672441.4615833766,5702039.414292068,227051390,1
64.0,W90240899,51.4432879,5.480922,"Spoor 5,",platform,mobility,POINT (672409.2630951134 5702041.796333213),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672409.2630951134,5702041.796333213,1028077416,1
0.0,W108111514,51.4228773,5.4411212,"De Springplank,",school,education,POINT (669719.3676317424 5699679.400552698),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669719.3676317424,5699679.400552698,154967686,16
0.0,W108111519,51.4235645,5.4409627,"De Hobbitstee,",school,education,POINT (669705.8029528373 5699755.442759297),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669705.8029528373,5699755.442759297,10218154953,16
56.0,W85802855,51.4472622,5.438483,"Urban Sports Park,",park,active_living,POINT (669445.6895242899 5702384.641613113),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669445.6895242899,5702384.641613113,12052965071,8
58.0,W85803599,51.4394439,5.4536967,"Speeltuin de Meerpaal,",playground,active_living,POINT (670531.8481974034 5701550.640683745),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670531.8481974034,5701550.640683745,9828365037,19
18.0,W85872324,51.4162611,5.4974858,"Fontein Floraplein,",fountain,community_space,POINT (673662.664711227 5699075.851702099),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673662.664711227,5699075.851702099,10869222372,12
4.0,W150553268,51.4517089,5.4809536,"Fontys Hogeschool Eindhoven,",university,education,POINT (672379.7323233855 5702978.194276276),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672379.7323233855,5702978.194276276,4688807994,31
58.0,W150939375,51.4609993,5.4584481,"Speeltuin Voj,",playground,active_living,POINT (670781.5486427562 5703958.450705432),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670781.5486427562,5703958.450705432,42689523,3
0.0,W158696828,51.4824041,5.4959059,"De Groene Vlinder,",school,education,POINT (673302.1156217449 5706426.472746188),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673302.1156217449,5706426.472746188,42751697,4
0.0,W177901257,51.4399546,5.46219,"De Bergen,",school,education,POINT (671120.142287066 5701627.235660763),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671120.142287066,5701627.235660763,42630972,19
68.0,W179497286,51.4490166,5.4603906,"Volkstuinvereniging Limbeek,",allotments,community_space,POINT (670961.2457743292 5702630.631693658),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670961.2457743292,5702630.631693658,425023303,10
49.0,W266581987,51.4252485,5.4637336,"Sint-Lambertuskerk,",place_of_worship,community_space,POINT (671282.4159468402 5699995.683856642),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671282.4159468402,5699995.683856642,1784527787,25
56.0,W241170782,51.4431669,5.4642318,"Binnentuin 'De Trots',",park,active_living,POINT (671250.0063815592 5701989.181849472),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671250.0063815592,5701989.181849472,8848564868,1
56.0,W241170783,51.4425349,5.4653632,"Binnentuin 'De Omhelzing',",park,active_living,POINT (671330.9873641663 5701921.556460777),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671330.9873641663,5701921.556460777,5314667784,1
48.0,W253156778,51.4510938,5.47184,"Woenselse Markt,",marketplace,food_choices,POINT (671748.9048465942 5702888.386649072),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671748.9048465942,5702888.386649072,1268349265,18
49.0,W265605684,51.4196528,5.4433731,"Anwar-e-Medina,",place_of_worship,community_space,POINT (669887.8701732043 5699326.089976122),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669887.8701732043,5699326.089976122,1696156732,16
49.0,W265755536,51.4352822,5.4502005,"De Deur,",place_of_worship,community_space,POINT (670304.3780381647 5701079.768248386),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670304.3780381647,5701079.768248386,1041157578,19
16.0,W268040672,51.4849362,5.4975259,"Buurthuis Heesterhonk,",community_centre,community_space,POINT (673404.9751996282 5706711.852315781),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673404.9751996282,5706711.852315781,6776831456,4
23.0,W268040673,51.4850492,5.4972336,"Frituur Heesterakker,",fast_food,food_choices,POINT (673384.2547309565 5706723.724232089),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673384.2547309565,5706723.724232089,6776831456,4
49.0,W268129578,51.4450374,5.4436594,"Maranathakerk,",place_of_worship,community_space,POINT (669813.5952632388 5702149.256802835),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669813.5952632388,5702149.256802835,2833108523,8
49.0,W268133419,51.4487559,5.4391393,"De Bron,",place_of_worship,community_space,POINT (669485.7557732775 5702552.244766028),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",669485.7557732775,5702552.244766028,42653715,8
49.0,W268141051,51.4474188,5.4491436,"Gereformeerde Gemeente,",place_of_worship,community_space,POINT (670185.7922705326 5702426.775113827),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670185.7922705326,5702426.775113827,11128339159,8
49.0,W268609855,51.4209635,5.49383,"Kerk van de Aartsengel Michaël en Sint Antonius Abt,",place_of_worship,community_space,POINT (673390.6929969197 5699590.044482479),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673390.6929969197,5699590.044482479,42584016,12
49.0,W269433339,51.4398981,5.5124678,"Mevlana Moskee,",place_of_worship,community_space,POINT (674614.1294566166 5701739.628954691),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674614.1294566166,5701739.628954691,4425893429,17
49.0,W270363308,51.4409835,5.4551928,"Sint Trudokerk,",place_of_worship,community_space,POINT (670630.0733062372 5701725.312686605),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670630.0733062372,5701725.312686605,2081217309,19
49.0,W270470775,51.4442516,5.4549999,"Schootsekerk,",place_of_worship,community_space,POINT (670604.4860802428 5702088.241760087),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670604.4860802428,5702088.241760087,2329809509,10
33.0,W270496905,51.4288449,5.4847191,"Parktheater,",theatre,nightlife,POINT (672727.5905960929 5700444.841664858),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672727.5905960929,5700444.841664858,7416616783,20
49.0,W270881083,51.4299927,5.4879478,"Sint-Joriskerk,",place_of_worship,community_space,POINT (672947.6699205164 5700580.0826856075),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672947.6699205164,5700580.0826856075,1266040886,20
49.0,W271252006,51.443904,5.5020676,"Ontmoetingskerk,",place_of_worship,community_space,POINT (673876.2081147222 5702160.293959265),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673876.2081147222,5702160.293959265,42641115,0
49.0,W271475395,51.4381128,5.4695868,"Fatih moskee,",place_of_worship,community_space,POINT (671641.0493852333 5701439.756139042),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671641.0493852333,5701439.756139042,11425558398,1
0.0,W271498878,51.4660397,5.499829,"Eckartcollege,",school,education,POINT (673636.6220009235 5704616.224804024),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673636.6220009235,5704616.224804024,11809629234,23
0.0,W271498879,51.4660237,5.501853,"Vrije School Brabant,",school,education,POINT (673777.2486778141 5704619.248193807),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673777.2486778141,5704619.248193807,137484590,23
0.0,W271505019,51.4668173,5.4890803,"Evangelische Basisschool Online,",school,education,POINT (672887.1888744927 5704677.246946192),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672887.1888744927,5704677.246946192,42705199,23
49.0,W271556721,51.4381836,5.4839901,"Augustijnenkerk,",place_of_worship,community_space,POINT (672641.7003989234 5701481.482087809),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672641.7003989234,5701481.482087809,10304438704,46
49.0,W271573902,51.436855,5.4792547,"Sint-Catharinakerk,",place_of_worship,community_space,POINT (672317.6288945614 5701322.604487996),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672317.6288945614,5701322.604487996,42622249,1
49.0,W272076366,51.4593971,5.4782858,"Koninkrijkszaal van Jehovah's Getuigen,",place_of_worship,community_space,POINT (672165.4583300316 5703826.762847083),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672165.4583300316,5703826.762847083,1263444719,18
0.0,W272081038,51.4562214,5.4788704,"Parmant Florian,",school,education,POINT (672218.0208509058 5703475.033752928),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672218.0208509058,5703475.033752928,11264607508,18
49.0,W273144479,51.4507526,5.4590978,"De Schuilplaats,",place_of_worship,community_space,POINT (670864.9443245594 5702820.6393420575),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670864.9443245594,5702820.6393420575,42659790,10
49.0,W273343871,51.4536459,5.4718777,"Sint-Petruskerk,",place_of_worship,community_space,POINT (671741.9433659082 5703172.241444729),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671741.9433659082,5703172.241444729,7380718836,18
49.0,W273352885,51.4534148,5.4691877,"Al-Fourqaan moskee,",place_of_worship,community_space,POINT (671555.9390801926 5703140.239706137),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671555.9390801926,5703140.239706137,7380718785,18
9.0,W273494884,51.4657273,5.4721327,"Catharina Ziekenhuis,",hospital,health_wellbeing,POINT (671714.294902362 5704516.164042101),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671714.294902362,5704516.164042101,4069603426,3
49.0,W273575828,51.4622758,5.4681252,"Emmaüskerk,",place_of_worship,community_space,POINT (671448.9118907017 5704123.001208545),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671448.9118907017,5704123.001208545,42693065,3
56.0,W301489166,51.4705661,5.4811544,"Samaria Kunsttuin,",park,active_living,POINT (672322.6175386317 5705075.386325955),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672322.6175386317,5705075.386325955,3055532796,13
45.0,W305610793,51.4439309,5.4784714,"Eindhoven Centraal Station,",bus_station,mobility,POINT (672236.5647166718 5702107.524460593),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672236.5647166718,5702107.524460593,619548655,1
0.0,W328760887,51.4665346,5.4985934,"Novalis College,",school,education,POINT (673548.9318026876 5704668.322439095),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673548.9318026876,5704668.322439095,9315052217,23
68.0,W356004035,51.4484331,5.4477998,"Oes Moes,",allotments,community_space,POINT (670088.6567847496 5702536.43274761),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670088.6567847496,5702536.43274761,11128339143,8
57.0,W360491217,51.451754,5.4862648,"Hockeyveld E.S.H.V. Don Quishoot / Korfbalveld E.S.K.V Attila,",pitch,active_living,POINT (672748.5392189953 5702995.72549481),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672748.5392189953,5702995.72549481,42665088,31
57.0,W451201642,51.451551,5.456491,"Cruyff Court,",pitch,active_living,POINT (670680.8628923553 5702903.33371118),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670680.8628923553,5702903.33371118,1938707822,10
64.0,W456822424,51.4668327,5.4751874,"Perron A,",platform,mobility,POINT (671922.2887952742 5704646.242099873),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671922.2887952742,5704646.242099873,7638420677,13
64.0,W456822425,51.4668836,5.4749761,"Perron B,",platform,mobility,POINT (671907.4229402264 5704651.405459743),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671907.4229402264,5704651.405459743,7638420677,13
64.0,W456822426,51.4668497,5.4746313,"Perron D,",platform,mobility,POINT (671883.6045035 5704646.8265461),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671883.6045035,5704646.8265461,9377191850,13
64.0,W456822427,51.4668882,5.4748273,"Perron C,",platform,mobility,POINT (671897.0717012973 5704651.567536214),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671897.0717012973,5704651.567536214,9377191849,13
64.0,W456833039,51.4320057,5.4850271,"PC Hooftlaan,",platform,mobility,POINT (672737.0733678285 5700797.01349241),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672737.0733678285,5700797.01349241,11682045490,46
0.0,W462574590,51.483558,5.4974998,"MBS Eindhoven,",school,education,POINT (673408.3930993516 5706558.549284917),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673408.3930993516,5706558.549284917,293693740,4
56.0,W468560457,51.4820975,5.491385,"Park De Koppele Noord,",park,active_living,POINT (672989.4138454197 5706381.687454822),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672989.4138454197,5706381.687454822,703514987,4
0.0,W498857095,51.4467376,5.4546174,"Sint Lucas,",school,education,POINT (670568.6424126041 5702363.768040449),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670568.6424126041,5702363.768040449,2328617038,10
55.0,W507982575,51.4651703,5.5043636,"VSB Vlindertuin,",garden,active_living,POINT (673954.855100729 5704530.3219322255),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673954.855100729,5704530.3219322255,4973863099,23
58.0,W556254292,51.4535051,5.4599351,"Franklinplein,",playground,active_living,POINT (670912.8313863095 5703128.642736498),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",670912.8313863095,5703128.642736498,11264567188,10
57.0,W602833716,51.4426732,5.5189235,"Cruyff Court Tongelre,",pitch,active_living,POINT (675052.1157141232 5702063.599549325),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",675052.1157141232,5702063.599549325,42637937,17
56.0,W624068419,51.4261792,5.5042514,"Sint Bonifaciuspark,",park,active_living,POINT (674095.3402175544 5700194.68760395),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674095.3402175544,5700194.68760395,3343367537,9
58.0,W627894432,51.4343852,5.4902696,"Speelbos,",playground,active_living,POINT (673092.4378407112 5701073.963791027),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",673092.4378407112,5701073.963791027,5927669219,0
