category|osm_id|lat|lon|name
22|N7635206915|51.3776118|5.5789029|Ratatouille Heeze
23|N7636152583|51.4697690|5.7015004|Aspendos
63|N7705516262|51.5166149|5.4051312|Best, N620/Boslaan
64|N7710313497|51.5735910|5.7097180|Handelseweg
64|N7710313498|51.5668944|5.7040078|Pelgrimsrust
64|N7717115265|51.5760073|5.3633560|Molendijk
64|N7717115266|51.5709388|5.3707132|Nieuwstraat
63|N7724197111|51.5063876|5.3142701|Oirschot, Sint Jorisstraat
20|N7724922073|51.5578550|5.6919711|Bibliotheek Gemert
49|N7732467649|51.3912703|5.5645464|De heilige Nicasius van Heeze
63|N7741067226|51.4810064|5.6539082|Helmond, Piet Blomplein
63|N7764349281|51.5735958|5.7096637|Handel, Handelseweg
63|N7764349282|51.5732771|5.7094098|Handel, Handelseweg
63|N7764349283|51.5669935|5.7041541|Handel, Pelgrimsrust
63|N7764349284|51.5779064|5.7132488|Handel, Café van Eldonk
64|N7764366585|51.5781020|5.7134580|Cafe van Eldonk
64|N7764366586|51.5779320|5.7131540|Cafe van Eldonk
8|N7773371820|51.4647611|5.5517321|Huisartsenpraktijk Van den Top
25|N7795528185|51.4378191|5.4799291|Café Stacey's
3|N7809022481|51.5116806|5.5478946|Agrarische Kinderopvang Krakenburg
22|N7817109036|51.4411081|5.4808296|Krishna Vilas
22|N7818067600|51.4492198|5.4875609|Hubble
12|N7835276368|51.4334042|5.3854508|Ilse Mariën Stress Coaching & Vitaliteit Advies
22|N7897294298|51.5535538|5.6845229|Golden City
23|N7928593092|51.4328008|5.3954077|Moons by Bakery Moeskops
23|N8043019771|51.4696853|5.7014925|Domino's
49|N8066266443|51.3593826|5.3847911|Maria Wees Gegroet
23|N8118761945|51.4710215|5.3925474|Frituur Beatrix
21|N8152306904|51.4238403|5.5608550|Gemeentehuis Geldrop-Mierlo
63|N8179796875|51.4191898|5.4620547|Eindhoven, Nicolaistraat
63|N8179796876|51.4192797|5.4616277|Eindhoven, Nicolaistraat
63|N8179796877|51.4201316|5.4575745|Eindhoven, Reinkenstraat
63|N8179796878|51.4201398|5.4576914|Eindhoven, Reinkenstraat
63|N8179796879|51.4197581|5.4533168|Eindhoven, Verdistraat
63|N8179796880|51.4197541|5.4532121|Eindhoven, Verdistraat
63|N8179796881|51.4197957|5.4495645|Eindhoven, Palestrinastraat
63|N8179796885|51.4204695|5.4358377|Eindhoven, Genderhof
63|N8179796886|51.4204679|5.4354029|Eindhoven, Genderhof
63|N8179796887|51.4211445|5.4425922|Eindhoven, Akerendam
63|N8179796888|51.4210610|5.4320553|Eindhoven, Croy
63|N8179796889|51.4207439|5.4323393|Eindhoven, Croy
63|N8179796894|51.4184452|5.4122315|Veldhoven, Hagendorenseweg
63|N8179796895|51.4183311|5.4114910|Veldhoven, Hagendorenseweg
63|N8179833738|51.4221398|5.4643821|Eindhoven, Sibeliuslaan
63|N8179833739|51.4222026|5.4644217|Eindhoven, Sibeliuslaan
63|N8179833740|51.4233907|5.4667578|Eindhoven, Bayeuxlaan
63|N8179833741|51.4239712|5.4663840|Eindhoven, Bayeuxlaan
63|N8179833742|51.4269134|5.4689918|Eindhoven, Camphuysenstraat
63|N8179833743|51.4268116|5.4689291|Eindhoven, Camphuysenstraat
63|N8179833744|51.4304093|5.4716786|Eindhoven, Rivierstraat
63|N8179833745|51.4308815|5.4718248|Eindhoven, Rivierstraat
63|N8179833746|51.4329474|5.4721554|Eindhoven, Heilig Hartkerk
63|N8179833747|51.4328512|5.4722021|Eindhoven, Heilig Hartkerk
63|N8179860978|51.4078667|5.4250899|Veldhoven, Ontginningsweg
63|N8179860979|51.4076307|5.4246986|Veldhoven, Ontginningsweg
63|N8179860980|51.4178464|5.4458218|Eindhoven, Roffart
63|N8179860981|51.4173827|5.4459224|Eindhoven, Roffart
63|N8179860982|51.4155640|5.4450323|Eindhoven, Lichtenberg
63|N8179860983|51.4148486|5.4448946|Eindhoven, Lichtenberg
63|N8179860984|51.4155999|5.4399051|Eindhoven, Oldengaarde
63|N8179860985|51.4156969|5.4405388|Eindhoven, Oldengaarde
63|N8179860986|51.4150836|5.4364278|Eindhoven, Zijpendaal
63|N8179860987|51.4151105|5.4366095|Eindhoven, Zijpendaal
63|N8179860988|51.4116783|5.4314243|Eindhoven, Ulenpas
63|N8179860989|51.4116595|5.4312647|Eindhoven, Ulenpas
63|N8179860990|51.4196405|5.4447776|Eindhoven, Kastelenplein (Oost)
63|N8266958360|51.4033535|5.4616779|Aalst, Dirck van Hornelaan
63|N8266958361|51.4030630|5.4615498|Aalst, Dirck van Hornelaan
64|N8266958362|51.4030852|5.4614499|Dirck van Hornelaan
64|N8266958363|51.4033280|5.4617941|Dirck van Hornelaan
63|N8266958364|51.4019140|5.4781641|Aalst, Burgemeester Mollaan
64|N8266958365|51.4019602|5.4781588|Burgemeester Mollaan
63|N8266958366|51.4006578|5.4689362|Aalst, Spirealaan
64|N8281732849|51.5221210|5.4939879|Thermaelaan
64|N8281732850|51.5220392|5.4941888|Thermaelaan
63|N8281732851|51.5220837|5.4941845|Son, Thermaelaan
63|N8281732852|51.5220760|5.4939870|Son, Thermaelaan
63|N8281732854|51.5166428|5.4050444|Best, N620/Boslaan
63|N8281732855|51.5126063|5.3958960|Best, Raadhuisplein
63|N8281732856|51.5107722|5.3935698|Best, Nazarethstraat
63|N8281732857|51.5110710|5.3932789|Best, Nazarethstraat
64|N8281732859|51.4914416|5.5203504|Hoekstraat/Kerk
64|N8281732860|51.4915886|5.5210940|Hoekstraat/Kerk
63|N8205681524|51.4841827|5.6229909|Stiphout, Dorpsstraat/Elsdonk
64|N8205681525|51.4841533|5.6229389|Dorpsstraat/Elsdonk
63|N8205681526|51.4843989|5.6226392|Stiphout, Dorpsstraat/Elsdonk
64|N8205681527|51.4844311|5.6226862|Dorpsstraat/Elsdonk
63|N8422717010|51.4389986|5.4647952|Eindhoven, Gagelstraat
64|N8422717011|51.4390278|5.4647999|Gagelstraat
63|N8483725458|51.5553853|5.6782211|Gemert, Komweg
64|N8483725466|51.4644411|5.4706767|Catharina Ziekenhuis Zuid
63|N8483725467|51.4536572|5.4709252|Eindhoven, Sint Petruskerk
84|N8489298706|51.4480465|5.4753946|Hizmet Supermarkt
63|N8563458745|51.4217163|5.5018817|Eindhoven, Lavendelstraat
63|N8563458746|51.4214554|5.5022758|Eindhoven, Lavendelstraat
63|N8563458770|51.4239217|5.4981589|Eindhoven, Thomas à Kempislaan
63|N8563458771|51.4242410|5.4975715|Eindhoven, Thomas à Kempislaan
63|N8563616318|51.4263735|5.4935573|Eindhoven, St Servaasstraat
63|N8563616319|51.4265438|5.4932295|Eindhoven, St Servaasstraat
63|N8563616324|51.4301076|5.4891682|Eindhoven, Wilgenstraat
63|N8563616325|51.4300206|5.4891693|Eindhoven, Wilgenstraat
63|N8563752172|51.4184628|5.5153389|Eindhoven, Bunderkensven
63|N8563752174|51.4183511|5.5152323|Eindhoven, Bunderkensven
63|N8563839554|51.4187158|5.5064121|Eindhoven, Hertensprong
63|N8563839555|51.4187905|5.5063027|Eindhoven, Hertensprong
63|N8563839557|51.4172952|5.5108764|Eindhoven, Kanunnikensven
63|N8563839560|51.4171827|5.5092449|Eindhoven, Kanunnikensven
63|N8573294785|51.4608548|5.4699827|Eindhoven, Joris Minnestraat
63|N8573294786|51.4610306|5.4699238|Eindhoven, Joris Minnestraat
63|N8573294787|51.4644125|5.4711117|Eindhoven, Catharina Ziekenhuis Zuid
63|N8573317385|51.4775633|5.4664515|Eindhoven, Noordzeelaan
63|N8573317386|51.4804968|5.4661934|Eindhoven, Den Eerdbrand
63|N8573317387|51.4796930|5.4662642|Eindhoven, Den Eerdbrand
63|N8573317388|51.4812706|5.4627734|Eindhoven, Grebbeberglaan
63|N8573317389|51.4812680|5.4626954|Eindhoven, Grebbeberglaan
63|N8573317390|51.4770022|5.4665009|Eindhoven, Noordzeelaan
63|N8573317391|51.4731662|5.4683065|Eindhoven, Lohengrinlaan
63|N8573317393|51.4745468|5.4672360|Eindhoven, Elckerlyclaan
63|N8573317394|51.4728272|5.4683895|Eindhoven, Lohengrinlaan
63|N8573317395|51.4709568|5.4699787|Eindhoven, Koning Arthurlaan
63|N8573317396|51.4709511|5.4701871|Eindhoven, Koning Arthurlaan
63|N8573321566|51.4637601|5.4823681|Eindhoven, Generaal Hardenbergpad
63|N8573321567|51.4639740|5.4823523|Eindhoven, Generaal Hardenbergpad
63|N8573321568|51.4599927|5.4826903|Eindhoven, Drosserstraat
63|N8573321569|51.4578791|5.4827556|Eindhoven, Generaal Coenderslaan
22|N8588843725|51.3317053|5.3999711|Bij de Neut
25|N8589371689|51.3316112|5.3974904|Het Wapen van Westerhoven
22|N8633007531|51.4431787|5.4602014|Loetje
63|N8647829155|51.5526401|5.4792792|Nijnsel, Kruispunt
63|N8647829156|51.5529721|5.4790726|Nijnsel, Kruispunt
64|N8647886047|51.4167240|5.3688862|Zittardsestraat
63|N8647886048|51.4167499|5.3688664|Oerle, Zittardsestraat
14|N8680693317|51.5201038|5.5883874|Dierenkliniek Lieshout
73|N8694897442|51.4552523|5.4544901|SPAR
26|N8694897764|51.4547615|5.4541790|Poppy's
22|N8694897854|51.4553576|5.4542271|Trattoria Il Salotto
22|N8694898263|51.4549658|5.4549752|Chomicha
59|N8695313042|51.3641748|5.4544430|Valkencourt
59|N8695377425|51.4753317|5.4585347|Hezemans Karting
59|N8695377426|51.4765361|5.4566991|ir. Ottenbad
3|N8695380990|51.4216274|5.4978118|Kinderdagverblijf "de Schatkamer"
22|N8726118811|51.4084698|5.5512703|Steakhouse Buenos
84|N8763779568|51.4343810|5.5130118|Jumbo
35|N8764501207|51.4333463|5.5014937|Koelhuis
23|N8794639649|51.4645584|5.5495559|Cafetaria Vinnie's
22|N8824076825|51.4037163|5.3963842|Two B by Mondie
84|N8832061370|51.5034696|5.7438060|ALDI
59|N8857162594|51.4748212|5.4586114|Jumpsquare
63|N8872690065|51.4680069|5.6085459|Helmond, Berenbroek
63|N8872690066|51.4678816|5.6085468|Helmond, Berenbroek
64|N8872690067|51.4678782|5.6084801|Berenbroek
64|N8872690068|51.4680122|5.6086074|Berenbroek
28|N8873170600|51.4480201|5.4565618|Biergarten Eindhoven
63|N8890796788|51.5002951|5.4144433|Best, Wilhelminabrug
63|N8890796789|51.5003274|5.4145414|Best, Wilhelminabrug
63|N8890796790|51.4983087|5.4085679|Best, Industrieweg
63|N8890796791|51.4983656|5.4087179|Best, Industrieweg
63|N8890796807|51.4970556|5.4055421|Best, Bedrijfsweg
63|N8890796808|51.4968970|5.4051025|Best, Bedrijfsweg
63|N8890805442|51.4944917|5.3982282|Best, Kanaaldijk
63|N8890805443|51.4991789|5.3945978|Best, Pater R.D. Kloegstraat
63|N8890805444|51.4993666|5.3945656|Best, Pater R.D. Kloegstraat
63|N8890805445|51.4959673|5.3955463|Best, Wilhelminaplein
63|N8890805446|51.4960547|5.3954730|Best, Wilhelminaplein
63|N8890805495|51.5024024|5.3936423|Best, Koningin Julianaweg
63|N8890805496|51.5026760|5.3933989|Best, Koningin Julianaweg
63|N8890805497|51.5045161|5.3972456|Best, Sportlaan
63|N8890805498|51.5046598|5.3976446|Best, Sportlaan
63|N8890806009|51.5095715|5.3995631|Best, Raadhuisstraat
63|N8890806010|51.5098541|5.3992787|Best, Raadhuisstraat
63|N8890854419|51.4784652|5.4380437|Eindhoven, Rijnstraat
63|N8890854420|51.4789677|5.4373147|Eindhoven, Rijnstraat
63|N8890854421|51.4845262|5.4317814|Eindhoven, Boschdijk/Steenoven
63|N8890854422|51.4872357|5.4294917|Eindhoven, Boschdijk/Steenoven
63|N8890866884|51.4712690|5.4351746|Eindhoven, Leo van Dorstpad
63|N8890866888|51.4758147|5.4292902|Eindhoven, Rien van Bruggenpad
63|N8890870553|51.4600651|5.4561585|Eindhoven, Vredeoord
63|N8890870554|51.4602692|5.4560850|Eindhoven, Vredeoord
63|N8890870555|51.4572221|5.4591329|Eindhoven, Minckelersplein
63|N8890870556|51.4540357|5.4622079|Eindhoven, Wattstraat
63|N8890870558|51.4540339|5.4623204|Eindhoven, Wattstraat
63|N8890870559|51.4689558|5.4472668|Eindhoven, De Grote Beek
63|N8890870562|51.4700734|5.4463726|Eindhoven, De Grote Beek
63|N8890870570|51.4734233|5.4427464|Eindhoven, Marathonloop
63|N8890890169|51.4505882|5.4656938|Eindhoven, Gemmastraat
63|N8890890170|51.4453499|5.4708896|Eindhoven, Zernikestraat
63|N8890951443|51.4645760|5.4590171|Eindhoven, Suyslaan
63|N8890951444|51.4644365|5.4591100|Eindhoven, Suyslaan
63|N8891037684|51.5638259|5.4654487|Sint Oedenrode, Corridor
63|N8891077038|51.5744619|5.4754308|Sint-Oedenrode, Alfred Nobelstraat
63|N8891077039|51.5747187|5.4751120|Sint-Oedenrode, Alfred Nobelstraat
63|N8891077040|51.5762299|5.4622491|Sint-Oedenrode, Dijksteegje
63|N8891083560|51.4236983|5.4121390|Veldhoven, Heuvelstraat
63|N8891083561|51.4236754|5.4120287|Veldhoven, Heuvelstraat
63|N8891101888|51.5585153|5.4653174|Sint-Oedenrode, Schout van Peellandlaan
63|N8891101889|51.5584291|5.4654872|Sint-Oedenrode, Schout van Peellandlaan
63|N8891106533|51.4389773|5.5168075|Eindhoven, Molijnstraat
63|N8891106535|51.4390811|5.5136618|Eindhoven, President Steynstraat
63|N8891106546|51.4372574|5.4908615|Eindhoven, DAF Museum
63|N8891106547|51.4374743|5.4912708|Eindhoven, DAF Museum
63|N8891106555|51.4394503|5.4955793|Eindhoven, Rubensstraat
63|N8891106557|51.4389938|5.4973015|Eindhoven, Rubensstraat
63|N8891106558|51.4386533|5.5013517|Eindhoven, Rembrandtplein
63|N8891106559|51.4385969|5.5028396|Eindhoven, Rembrandtplein
63|N8891106560|51.4381959|5.5079213|Eindhoven, Hercules Segherslaan
63|N8891106561|51.4381277|5.5085985|Eindhoven, Hercules Segherslaan
63|N8891127171|51.4761830|5.4930183|Eindhoven, Winkelcentrum Vaartbroek
63|N8891127172|51.4733396|5.4926914|Eindhoven, Saturnusweg
63|N8891127173|51.4697920|5.4918599|Eindhoven, Andromedaplaats
63|N8891127174|51.4701976|5.4913613|Eindhoven, Andromedaplaats
63|N8891127175|51.4734063|5.4924837|Eindhoven, Saturnusweg
63|N8891127176|51.4782086|5.4919453|Eindhoven, Wijnpeerstraat
63|N8891127177|51.4769931|5.4962922|Eindhoven, Tarwelaan
63|N8891127178|51.4779343|5.5008369|Eindhoven, Braambesweg
63|N8891127179|51.4804909|5.5009594|Italiëlaan
63|N8891127180|51.4834725|5.5017762|Eindhoven, Livornostraat
63|N8891127181|51.4830170|5.4927381|Eindhoven, Kruburg
63|N8891131141|51.4444849|5.5212248|Eindhoven, Broekakkerseweg
63|N8891131142|51.4451365|5.5211293|Eindhoven, Broekakkerseweg
63|N8891131143|51.4409337|5.5226888|Eindhoven, Heerbaan
63|N8891131144|51.4410807|5.5223857|Eindhoven, Heerbaan
63|N8891131145|51.4393336|5.5192457|Eindhoven, Generaal Cronjestraat
63|N8891134987|51.4365524|5.5649349|Geldrop, Spaarport
63|N8891134988|51.4365324|5.5648194|Geldrop, Spaarport
63|N8891150291|51.4635413|5.4885295|Eindhoven, Coriolanuspad
63|N8891150292|51.4638133|5.4885593|Eindhoven, Coriolanuspad
63|N8891150293|51.4595921|5.4880966|Eindhoven, Cassandraplein
63|N8891150294|51.4599600|5.4881369|Eindhoven, Cassandraplein
63|N8891150295|51.4663892|5.4903338|Eindhoven, Sterrenlaan
63|N8891150296|51.4667400|5.4903996|Eindhoven, Sterrenlaan
84|N8903532967|51.4275595|5.4650476|Jumbo
22|N8912915310|51.4450848|5.4584724|De Oude Telefooncentrale
22|N8944180311|51.4457826|5.4547639|NatLab
72|N8960615800|51.3950633|5.4757394|Zuivelhoeve
70|N9031055320|51.4211871|5.4893720|Brabants Roem
49|N9046199637|51.5291599|5.4051276|Maria Assumptakapel
8|N9048078727|51.4309523|5.4577349|Huisartsenpraktijk Engelsbergen
23|N9061737964|51.4371189|5.4809512|Indonesian Warung
23|N9061737965|51.4371439|5.4808991|Ziya's Taste
23|N9061737966|51.4372474|5.4806897|Bombay Streetfood
23|N9061737967|51.4373312|5.4807953|Pietza
69|N9062540946|51.4263300|5.4887220|Schrobmachine
22|N9080210380|51.3579293|5.3200054|'t Huukske
23|N9080777655|51.3610536|5.3207195|Akito
23|N9084485324|51.3607535|5.3087105|Amon
24|N9112896281|51.4370747|5.4812381|Downtown Gourmet Market
23|N9112896282|51.4370950|5.4810596|Sabor
23|N9112896294|51.4373627|5.4807421|Fries Love Balls
23|N9112896295|51.4373610|5.4806660|Just Say Cheese
23|N9112896296|51.4369601|5.4812714|Mr. Meat
23|N9112896298|51.4370199|5.4813753|C-Food Bar
26|N9112896299|51.4371522|5.4811514|IJssalon Kees
23|N9112896300|51.4371843|5.4810923|Pim's Potatoes
23|N9112896301|51.4372052|5.4810471|Miss Temaki
23|N9112896302|51.4372331|5.4809916|Vietnamama
23|N9112896303|51.4372663|5.4809213|Casa di Veve
23|N9112896304|51.4373071|5.4808425|Arizona Texmex
23|N9112896305|51.4371694|5.4808515|Minos Kitchen
23|N9112896306|51.4371911|5.4808018|Carpaccio Chop
23|N9112896307|51.4372174|5.4807529|House of Dumplings
23|N9112896309|51.4372755|5.4806346|Woeste Burgers
1|N9139925397|51.4761800|5.3767402|Korein
22|N9139972811|51.4470903|5.4581828|De Huiskamer Strijp-S
23|N9144874062|51.4584900|5.4825830|Meydan
23|N9164833794|51.4747139|5.6575592|TWO-B Helmond
25|N8993856014|51.4365220|5.4811123|'t Lempke
25|N8993856015|51.4366241|5.4808397|Villa Fiësta
0|N8997803587|51.4144645|5.4488496|Yuverta het groene lyceum Eindhoven
63|N9172624043|51.3880046|5.4092941|Veldhoven, Volmolenweg
25|N9288136830|51.4787743|5.6521080|Stip & Stekel
63|N9321181310|51.4916154|5.2988579|Oostelbeers, Beerschotseweg
64|N9321181311|51.4915532|5.2988612|Beerschotseweg
64|N9321181312|51.4916712|5.2966809|Beerschotseweg
14|N9365349317|51.5054720|5.4005005|Dierenartspraktijk Verstappen
20|N9373107839|51.3793360|5.5743187|Bibliotheek Heeze
8|N9373137055|51.3820369|5.5799141|Gezondheidscentrum Heeze
10|N9373144777|51.3819210|5.5798862|Apotheek Heeze
59|N9394681168|51.4832990|5.4863069|Sporthal De Tempel
22|N9516575578|51.4408740|5.4778759|Starbucks
76|N9542983558|51.5159619|5.5161344|De Stoerderij
63|N9722596745|51.4913267|5.6659954|Helmond, Ruusbroeclaan
63|N9722596746|51.4912245|5.6660716|Helmond, Ruusbroeclaan
76|N9663618263|51.4339013|5.5026813|Phood Farm
59|N9693164848|51.3994657|5.3865586|V.L.T.C. Veldhoven
63|N9697645527|51.3668311|5.5860470|Heeze, Boelakkers
64|N9697645528|51.3668454|5.5861281|Boelakkers
63|N9697645529|51.3667254|5.5860905|Heeze, Boelakkers
63|N9697645530|51.3632337|5.5951240|Heeze, Kempenhaeghe
63|N9697645532|51.3803667|5.5755203|Heeze, Dominee Kremerstraat
63|N9697645533|51.3802932|5.5755236|Heeze, Dominee Kremerstraat
63|N9697645534|51.3750490|5.5977861|Heeze, Kapellerput
63|N9697645535|51.3750828|5.5980177|Heeze, Kapellerput
63|N9697645536|51.3735289|5.5895174|Heeze, Somerenseweg
63|N9697645537|51.3737219|5.5905690|Heeze, Somerenseweg
63|N9697645538|51.3733122|5.5832872|Heeze, Ginderover
63|N9697645539|51.3734796|5.5828878|Heeze, Ginderover
84|N9698601378|51.4315301|5.5643971|Lidl
70|N9730744890|51.4384923|5.4792591|Sweet dreams
22|N9741390857|51.4419512|5.5078787|Saffraan
10|N9824565340|51.4201380|5.4946854|Apotheek de Roosten
59|N9824565354|51.3987141|5.4734992|'t Hazzo
63|N9858711371|51.5043115|5.3198194|Oirschot, Raffendonkstraat
63|N9858711372|51.5044325|5.3198147|Oirschot, Raffendonkstraat
63|N9858711373|51.5057725|5.3179259|Oirschot, Van Tuldenstraat
63|N9858711374|51.5058117|5.3175211|Oirschot, Van Tuldenstraat
63|N9858720926|51.4688511|5.2600941|Middelbeers, Sportparklaan
63|N9860754270|51.5072132|5.3673987|Best, Oirschotseweg
63|N9860754271|51.5072919|5.3682929|Best, Oirschotseweg
63|N9860754272|51.5065257|5.3619469|Best, Sint Annaweg
63|N9860754273|51.5065410|5.3617290|Best, Sint Annaweg
63|N9860754274|51.5050046|5.3357071|Oirschot, Bestseweg
63|N9860754279|51.5056436|5.3415726|Oirschot, Wevershoek
63|N9860754280|51.5055937|5.3413057|Oirschot, Wevershoek
23|N9874176195|51.4479200|5.4847635|Subway
22|N9883937140|51.4704283|5.4775235|Ons Kleine Cafe
22|N9755233274|51.4405061|5.4803807|Vane
22|N9757584397|51.4266971|5.4156325|Villa La Bella
22|N9762531568|51.4423310|5.3991655|Mrs Park
22|N9765284117|51.4693927|5.4771895|Woensel wereld keuken
76|N9804274038|51.4444534|5.6369977|Aspergehof Huijbers
76|N9804274040|51.3454056|5.3741726|Aspergerboerderij Boshoven
23|N9895820629|51.4191552|5.4918397|'t Hoekske
16|N9910011220|51.4161361|5.4917961|Flora House
25|N9910143226|51.4106399|5.4577792|Grand Cafe Lucky Swan
8|N9925299631|51.3874471|5.4385885|Huisartsenpraktijk van Sambeek
10|N9925299646|51.3874451|5.4389187|Apotheek Waalre-Dorp
8|N9925520744|51.3874644|5.4387344|Huisartsenpraktijk Roelofsen
22|N9931707317|51.4403667|5.2794459|De Spekdonken
19|N9935587130|51.4288994|5.4920779|Mini bieb
22|N9999222693|51.4406395|5.4763234|Krok Madam
44|N10003922699|51.4388157|5.4881590|Velorent Eindhoven
23|N10077483717|51.4129579|5.3968240|Chelsie's Snacks And More
19|N10106706002|51.4575401|5.4900473|Ciro's Little Library
20|N10111211882|51.3571829|5.3107266|Bibliotheek Eersel
20|N10111262289|51.3918644|5.4620435|de Bibliotheek Waalre
63|N10114437901|51.4985570|5.6698145|Helmond, Sterrenlaan
8|N10114951117|51.5187307|5.5919541|huisartsen praktijk Dr. FJH van de Poel
22|N10117030367|51.4543443|5.4563220|Van Alles en Co
73|N10117030368|51.4545406|5.4550353|Glutenvrije Super Eindhoven
19|N10121290829|51.5025131|5.4944374|Mini Bieb
63|N10137704477|51.4506148|5.4657502|Eindhoven, Gemmastraat
22|N10139480327|51.4484708|5.4587086|Blue Collar
78|N10140145951|51.4541124|5.4561080|Bizim manav
22|N10175530734|51.4466411|5.4797072|Bunkr
26|N10246524062|51.4549221|5.4550476|Mo's IJssalon
23|N10253309278|51.3521098|5.4653670|'t Konijntje
63|N10592541752|51.4566204|5.5434126|Nuenen, Eeneind
63|N10592541753|51.4564069|5.5435029|Nuenen, Eeneind
22|N10599919151|51.4438488|5.4796227|Lucifer Coffee Roasters KP
22|N10607980921|51.5045487|5.5256598|Het Verborgen Paradijs
22|N10631166425|51.4864817|5.6789918|Hlmd Supporterscafe
0|N10698821543|51.4752843|5.4432923|De Korenaer
0|N10698821544|51.4755615|5.4442247|De Rungraaf
22|N10316905889|51.5356664|5.3135071|De Verwennerij
73|N10550586988|51.4037164|5.4151143|Albert Heijn to go
22|N10574581681|51.4413067|5.4578428|Gasterij Hof van Strijp
84|N10733959147|51.4680956|5.4777332|Jumbo
22|N10734873243|51.4426096|5.3413905|Craft
22|N10969323856|51.4390938|5.5878071|Snack bar
64|N10978599670|51.3705533|5.2684150|Provinciale weg/De Weijer
64|N10978603744|51.3697586|5.2700886|Provinciale weg/De Weijer
84|N11003258425|51.4791731|5.6495573|Ekoplaza
8|N11005422499|51.3878635|5.4472804|Huisartsenpraktijk Lankhorst
22|N11044516695|51.4402948|5.4789603|Takumi
22|N10866833934|51.5771924|5.3183271|Frais du jour
23|N10903379738|51.4167995|5.4135528|Eetplezier
51|N10914223657|51.4139776|5.4212907|Cardodance.nl
56|N10934220233|51.4207321|5.7495417|Processiepark Mariaoord
33|N10934220239|51.4208959|5.7495966|openlucht podium
0|N10948440136|51.4765383|5.6724447|De Hilt
0|N10948440137|51.4767098|5.6725200|De Hilt
22|N10961993931|51.4441081|5.4800720|Café Kennedie
22|N10793196911|51.4320734|5.4928368|Koffie Keuten
74|N10801877354|51.4382019|5.4760583|La Semolina
22|N10814278639|51.4389618|5.4770601|De Cafe Douwe Egberts
76|N10816319461|51.4957758|5.3325989|Van Gerven Asperges
22|N11048265393|51.3439784|5.4269283|Wilma’s terras
29|N11056543476|51.4405055|5.4803632|Vane Skybar
63|N11063425751|51.3589096|5.6233763|Sterksel, Providentia
23|N11065792659|51.4472982|5.4539954|De Frietbar Strijp-S
26|N11073890807|51.4608510|5.6099089|IJssalon Kees
20|N11090117094|51.5046464|5.7402409|Bibliotheek Bakel
20|N11090614398|51.4388164|5.5179590|Bewonersbibliotheek Vitalis Berckelhof
20|N11090614399|51.4302138|5.4894990|Bewonersbibliotheek Wilgenhof
20|N11090672919|51.4878553|5.4433618|Bewonersbibliotheek Achtse Barrier
20|N11090688454|51.4629556|5.4651612|Bewonersbibliotheek Mensfort
20|N11090691901|51.4390920|5.4398515|Bewonersbibliotheek Strijp
29|N11097061203|51.4386857|5.4769089|City Garden Eindhoven
47|N11121134956|51.4388165|5.4751785|Rabobank
0|N11133697167|51.4319158|5.4290260|Enexis Vakschool Eindhoven
1|N11146252203|51.5357191|5.6271572|Tiener BSO
0|N11148638473|51.4248819|5.3959617|Aan 't Heike
0|N11137051192|51.4558259|5.6066795|Mondorijk
0|N11138946141|51.3578546|5.4315182|De Belhamel
3|N11139781061|51.3616905|5.4320462|Kiekeboe
1|N11139817045|51.3507160|5.4716088|Grasspriet
0|N11142392387|51.4385397|5.5204354|Boschakker
0|N11142572854|51.4426049|5.4116142|I-St@rt
0|N11142573521|51.4411571|5.5096630|RISE
16|N11164732908|51.4187974|5.4417322|Bewonersbibliotheken
22|N11189340979|51.4397576|5.4356121|Butterfly
8|N11259448675|51.4879058|5.4853866|Huisartsenpraktijk Wildeman
73|N11281495595|51.4045257|5.4627371|Albert Heijn to go
63|N11298728416|51.5234190|5.6242491|Beek en Donk, N615 Muzenlaan
63|N11298728417|51.5234313|5.6245421|Beek en Donk, N615 Muzenlaan
58|N11298740819|51.5263566|5.6292751|'t Reijakkertje
73|N11357220611|51.3955341|5.3809217|Tony's Street Food
23|N11299539816|51.4197098|5.5045539|De Frituurhal
22|N11300148390|51.4198275|5.5036287|Kabayan Dreamfloat
50|N11310490361|51.4407489|5.4807839|Go!Gaming
73|N11359024131|51.5607595|5.3567286|SPAR express
73|N11359024132|51.5553661|5.3617521|SPAR express
73|N11359044621|51.4920802|5.3497691|Shell Café
73|N11359044622|51.4917592|5.3628823|SPAR express
73|N11359105441|51.5358869|5.4793778|Tony's Street Food
73|N11361792204|51.4441292|5.6127813|Tony's Coffee & More
23|N11361802910|51.4545424|5.5218787|Bufkes
73|N11365080681|51.3643792|5.4644914|SPAR express
73|N11365082546|51.4044997|5.5379251|SPAR express
73|N11365110563|51.4751147|5.6353398|Esso Snack & Shop
73|N11365110564|51.4753312|5.6345231|Esso Snack & Shop
73|N11365110565|51.4733951|5.6745753|SPAR express
73|N11365115540|51.4679328|5.5579350|SPAR express
73|N11377870711|51.4486463|5.4988180|SPAR express
22|N11384633080|51.4801894|5.6541532|Kop of Munt
73|N11386460604|51.5009162|5.4943876|OK Son West
73|N11386460605|51.5009646|5.4951191|OK Café
73|N11423441599|51.4421294|5.5024167|Bimaf Supermarkt & Slagerij
57|N11426716763|51.4757443|5.4546793|Peakz
63|N11429330908|51.3972870|5.4865279|Aalst, Sophiastraat
64|N11429330909|51.3967343|5.4750982|De Leesakker
